,sentence,pos_tag
52,Menurutnya Indonesia berkomitmen untuk menjadi anggota BRICS sebagai bagian dari strategi memperkuat ekonomi nasional.,"[('Menurut', 'IN'), ('nya', 'PR'), ('Indonesia', 'NNP'), ('berkomitmen', 'VB'), ('untuk', 'SC'), ('menjadi', 'VB'), ('anggota', 'NN'), ('BRICS', 'NNP'), ('sebagai', 'IN'), ('bagian', 'NN'), ('dari', 'IN'), ('strategi', 'NN'), ('memperkuat', 'VB'), ('ekonomi', 'NN'), ('nasional', 'JJ'), ('.', 'SYM')]"
53,Saya telah mengirim Menteri Luar Negeri untuk menghadiri KTT BRICS di Kazan hanya sehari setelah kabinet saya dilantik.,"[('Saya', 'PR'), ('telah', 'ADV'), ('mengirim', 'VB'), ('Menteri', 'NNP'), ('Luar', 'NNP'), ('Negeri', 'NNP'), ('untuk', 'SC'), ('menghadiri', 'VB'), ('KTT', 'NNP'), ('BRICS', 'NNP'), ('di', 'IN'), ('Kazan', 'NNP'), ('hanya', 'ADV'), ('sehari', 'JJ'), ('setelah', 'SC'), ('kabinet', 'NN'), ('saya', 'PR'), ('dilantik', 'VB'), ('.', 'SYM')]"
54,Indonesia ingin bergabung dengan Brasil dan negara anggota BRICS lainnya tuturnya.,"[('Indonesia', 'NNP'), ('ingin', 'ADV'), ('bergabung', 'VB'), ('dengan', 'IN'), ('Brasil', 'NNP'), ('dan', 'CC'), ('negara', 'NN'), ('anggota', 'NN'), ('BRICS', 'NNP'), ('lain', 'JJ'), ('nya', 'DT'), ('tutur', 'NN'), ('nya', 'PR'), ('.', 'SYM')]"
55,Kemudian Prabowo menekankan pentingnya ketahanan pangan sebagai fondasi utama pembangunan sebuah negara.,"[('Kemudian', 'CC'), ('Prabowo', 'NNP'), ('menekankan', 'VB'), ('penting', 'JJ'), ('nya', 'DT'), ('ketahanan', 'NN'), ('pangan', 'NN'), ('sebagai', 'IN'), ('fondasi', 'NN'), ('utama', 'JJ'), ('pembangunan', 'NN'), ('sebuah', 'DT'), ('negara', 'NN'), ('.', 'SYM')]"
56,Dia menggarisbawahi program pemberian makanan gratis untuk anak-anak Indonesia sebagai prioritas pemerintahannya seraya mempelajari keberhasilan Brasil dalam program serupa.,"[('Dia', 'PR'), ('menggarisbawahi', 'VB'), ('program', 'NN'), ('pemberian', 'NN'), ('makanan', 'NN'), ('gratis', 'JJ'), ('untuk', 'IN'), ('anak-anak', 'NN'), ('Indonesia', 'NNP'), ('sebagai', 'IN'), ('prioritas', 'NN'), ('pemerintahan', 'NN'), ('nya', 'PR'), ('seraya', 'JJ'), ('mempelajari', 'VB'), ('keberhasilan', 'NN'), ('Brasil', 'NNP'), ('dalam', 'IN'), ('program', 'NN'), ('serupa', 'JJ'), ('.', 'SYM')]"
57,Saya juga ingin belajar dari program Brasil yang telah sukses dan saya telah meminta tim saya untuk mengatur kerja sama lebih lanjut dengan Duta Besar Brasil di Indonesia kata Prabowo.,"[('Saya', 'PR'), ('juga', 'ADV'), ('ingin', 'ADV'), ('belajar', 'VB'), ('dari', 'IN'), ('program', 'NN'), ('Brasil', 'NNP'), ('yang', 'PR'), ('telah', 'ADV'), ('sukses', 'JJ'), ('dan', 'CC'), ('saya', 'PR'), ('telah', 'ADV'), ('meminta', 'VB'), ('tim', 'NN'), ('saya', 'PR'), ('untuk', 'SC'), ('mengatur', 'VB'), ('kerja', 'NN'), ('sama', 'JJ'), ('lebih', 'ADV'), ('lanjut', 'JJ'), ('dengan', 'IN'), ('Duta', 'NNP'), ('Besar', 'NNP'), ('Brasil', 'NNP'), ('di', 'IN'), ('Indonesia', 'NNP'), ('kata', 'NN'), ('Prabowo', 'NNP'), ('.', 'SYM')]"
58,Dalam bidang energi Prabowo menyoroti peluang besar untuk kerja sama terutama dalam pengembangan biofuel dan energi terbarukan.,"[('Dalam', 'IN'), ('bidang', 'NN'), ('energi', 'NN'), ('Prabowo', 'NNP'), ('menyoroti', 'VB'), ('peluang', 'NN'), ('besar', 'JJ'), ('untuk', 'SC'), ('kerja', 'NN'), ('sama', 'JJ'), ('terutama', 'JJ'), ('dalam', 'IN'), ('pengembangan', 'NN'), ('biofuel', 'NN'), ('dan', 'CC'), ('energi', 'NN'), ('terbarukan', 'VB'), ('.', 'SYM')]"
59,Indonesia kata dia berambisi meningkatkan penggunaan biodiesel hingga 50 persen pada 2025 dengan memanfaatkan minyak kelapa sawit sebagai bahan baku utama.,"[('Indonesia', 'NNP'), ('kata', 'NN'), ('dia', 'PR'), ('berambisi', 'VB'), ('meningkatkan', 'VB'), ('penggunaan', 'NN'), ('biodiesel', 'NN'), ('hingga', 'IN'), ('50', 'NUM'), ('persen', 'NUM'), ('pada', 'IN'), ('2025', 'NUM'), ('dengan', 'SC'), ('memanfaatkan', 'VB'), ('minyak', 'NN'), ('kelapa', 'NN'), ('sawit', 'NN'), ('sebagai', 'IN'), ('bahan', 'NN'), ('baku', 'NN'), ('utama', 'JJ'), ('.', 'SYM')]"
60,Sementara itu di sektor kemaritiman Prabowo menyatakan Indonesia memiliki cadangan perikanan terbesar kedua atau ketiga di dunia tetapi kekurangan 40.000 kapal penangkap ikan berkapasitas 150-300 GT.,"[('Sementara', 'IN'), ('itu', 'PR'), ('di', 'IN'), ('sektor', 'NN'), ('kemaritiman', 'NN'), ('Prabowo', 'NNP'), ('menyatakan', 'VB'), ('Indonesia', 'NNP'), ('memiliki', 'VB'), ('cadangan', 'NN'), ('perikanan', 'NN'), ('terbesar', 'JJ'), ('kedua', 'JJ'), ('atau', 'CC'), ('ketiga', 'JJ'), ('di', 'IN'), ('dunia', 'NN'), ('tetapi', 'CC'), ('kekurangan', 'NN'), ('40.000', 'NUM'), ('kapal', 'NN'), ('penangkap', 'NN'), ('ikan', 'NN'), ('berkapasitas', 'VB'), ('150-300', 'NUM'), ('GT', 'NNP'), ('.', 'SYM')]"
61,Prabowo pun mengundang pelaku usaha Brasil untuk berinvestasi di sektor ini sekaligus mendukung program hilirisasi sumber daya alam Indonesia.,"[('Prabowo', 'NNP'), ('pun', 'RP'), ('mengundang', 'VB'), ('pelaku', 'NN'), ('usaha', 'NN'), ('Brasil', 'NNP'), ('untuk', 'SC'), ('berinvestasi', 'VB'), ('di', 'IN'), ('sektor', 'NN'), ('ini', 'DT'), ('sekaligus', 'ADV'), ('mendukung', 'VB'), ('program', 'NN'), ('hilirisasi', 'NN'), ('sumber', 'NN'), ('daya', 'NN'), ('alam', 'NN'), ('Indonesia', 'NNP'), ('.', 'SYM')]"
62,Prabowo juga menggarisbawahi komitmen Indonesia untuk menciptakan iklim bisnis yang positif dan terbuka bagi investasi asing.,"[('Prabowo', 'NNP'), ('juga', 'ADV'), ('menggarisbawahi', 'VB'), ('komitmen', 'NN'), ('Indonesia', 'NNP'), ('untuk', 'SC'), ('menciptakan', 'VB'), ('iklim', 'NN'), ('bisnis', 'NN'), ('yang', 'PR'), ('positif', 'JJ'), ('dan', 'CC'), ('terbuka', 'JJ'), ('bagi', 'IN'), ('investasi', 'NN'), ('asing', 'JJ'), ('.', 'SYM')]"
63,Kami bertekad menciptakan lingkungan bisnis yang positif imbuhnya.,"[('Kami', 'PR'), ('bertekad', 'VB'), ('menciptakan', 'VB'), ('lingkungan', 'NN'), ('bisnis', 'NN'), ('yang', 'PR'), ('positif', 'JJ'), ('imbuh', 'NN'), ('nya', 'PR'), ('.', 'SYM')]"
64,Pada kesempatan kali ini Prabowo didampingi oleh Menteri Koordinator Bidang Perekonomian Airlangga Hartarto Menteri Luar Negeri Sugiono Sekretaris Kabinet Teddy Indra Wijaya Wakil Menteri Keuangan Thomas Djiwandono dan Dubes RI untuk Brasil Edi Yusup.,"[('Pada', 'IN'), ('kesempatan', 'NN'), ('kali', 'NN'), ('ini', 'DT'), ('Prabowo', 'NNP'), ('didampingi', 'VB'), ('oleh', 'IN'), ('Menteri', 'NNP'), ('Koordinator', 'NNP'), ('Bidang', 'NNP'), ('Perekonomian', 'NNP'), ('Airlangga', 'NNP'), ('Hartarto', 'NNP'), ('Menteri', 'NNP'), ('Luar', 'NNP'), ('Negeri', 'NNP'), ('Sugiono', 'NNP'), ('Sekretaris', 'NNP'), ('Kabinet', 'NNP'), ('Teddy', 'NNP'), ('Indra', 'NNP'), ('Wijaya', 'NNP'), ('Wakil', 'NNP'), ('Menteri', 'NNP'), ('Keuangan', 'NNP'), ('Thomas', 'NNP'), ('Djiwandono', 'NNP'), ('dan', 'CC'), ('Dubes', 'NNP'), ('RI', 'NNP'), ('untuk', 'IN'), ('Brasil', 'NNP'), ('Edi', 'NNP'), ('Yusup', 'NNP'), ('.', 'SYM')]"
65,Hingga Triwulan Ketiga KEK Serap Investasi Rp 2425 Triliun,"[('Hingga', 'IN'), ('Triwulan', 'NN'), ('Ketiga', 'NUM'), ('KEK', 'NNP'), ('Serap', 'NNP'), ('Investasi', 'NNP'), ('Rp', 'SYM'), ('2425', 'NUM'), ('Triliun', 'NNP')]"
66,Realisasi investasi Kawasan Ekonomi Khusus KEK secara kumulatif hingga triwulan III tahun 2024 telah mencapai Rp 2425 triliun.,"[('Realisasi', 'NN'), ('investasi', 'NN'), ('Kawasan', 'NNP'), ('Ekonomi', 'NNP'), ('Khusus', 'NNP'), ('KEK', 'NNP'), ('secara', 'IN'), ('kumulatif', 'JJ'), ('hingga', 'IN'), ('triwulan', 'NN'), ('III', 'NNP'), ('tahun', 'NN'), ('2024', 'NUM'), ('telah', 'ADV'), ('mencapai', 'VB'), ('Rp', 'SYM'), ('2425', 'NUM'), ('triliun', 'NUM'), ('.', 'SYM')]"
67,Sementara itu jumlah tenaga kerja yang terserap secara kumulatif hingga September 2024 mencapai 151.260 orang.,"[('Sementara', 'IN'), ('itu', 'PR'), ('jumlah', 'NN'), ('tenaga', 'NN'), ('kerja', 'NN'), ('yang', 'PR'), ('terserap', 'VB'), ('secara', 'IN'), ('kumulatif', 'JJ'), ('hingga', 'IN'), ('September', 'NNP'), ('2024', 'NUM'), ('mencapai', 'VB'), ('151.260', 'NUM'), ('orang', 'NN'), ('.', 'SYM')]"
68,Dengan 394 pelaku usaha di KEK Pemerintah optimistis bahwa target investasi dapat tercapai.,"[('Dengan', 'IN'), ('394', 'NUM'), ('pelaku', 'NN'), ('usaha', 'NN'), ('di', 'IN'), ('KEK', 'NNP'), ('Pemerintah', 'NNP'), ('optimistis', 'JJ'), ('bahwa', 'SC'), ('target', 'NN'), ('investasi', 'NN'), ('dapat', 'ADV'), ('tercapai', 'VB'), ('.', 'SYM')]"
69,Plt.,"[('Plt', 'NNP'), ('.', 'SYM')]"
70,Sekretaris Jenderal Dewan Nasional KEK Rizal Edwin Manansang berharap seluruh KEK ini bisa mencapai target tahun 2024 yang telah ditetapkan.,"[('Sekretaris', 'NNP'), ('Jenderal', 'NNP'), ('Dewan', 'NNP'), ('Nasional', 'NNP'), ('KEK', 'NNP'), ('Rizal', 'NNP'), ('Edwin', 'NNP'), ('Manansang', 'NNP'), ('berharap', 'VB'), ('seluruh', 'DT'), ('KEK', 'NNP'), ('ini', 'DT'), ('bisa', 'ADV'), ('mencapai', 'VB'), ('target', 'NN'), ('tahun', 'NN'), ('2024', 'NUM'), ('yang', 'PR'), ('telah', 'ADV'), ('ditetapkan', 'VB'), ('.', 'SYM')]"
71,Kami mengharapkan pada sisa tahun 2024 seluruh KEK mampu memenuhi komitmen dan mendorong rencana realisasi investasi dan serapan tenaga kerja yang telah ditargetkan sebelumnya ujarnya dikutip dari laman Dewan Nasional KEK pada Minggu 17/11/2024.,"[('Kami', 'PR'), ('mengharapkan', 'VB'), ('pada', 'IN'), ('sisa', 'NN'), ('tahun', 'NN'), ('2024', 'NUM'), ('seluruh', 'DT'), ('KEK', 'NNP'), ('mampu', 'ADV'), ('memenuhi', 'VB'), ('komitmen', 'NN'), ('dan', 'CC'), ('mendorong', 'VB'), ('rencana', 'NN'), ('realisasi', 'NN'), ('investasi', 'NN'), ('dan', 'CC'), ('serapan', 'NN'), ('tenaga', 'NN'), ('kerja', 'NN'), ('yang', 'PR'), ('telah', 'ADV'), ('ditargetkan', 'VB'), ('sebelumnya', 'ADV'), ('ujar', 'VB'), ('nya', 'PR'), ('dikutip', 'VB'), ('dari', 'IN'), ('laman', 'NN'), ('Dewan', 'NNP'), ('Nasional', 'NNP'), ('KEK', 'NNP'), ('pada', 'IN'), ('Minggu', 'NNP'), ('17/11/2024', 'NUM'), ('.', 'SYM')]"
72,Dari 24 KEK di berbagai wilayah Indonesia terdapat delapan KEK unggulan seperti KEK Kendal KEK Sei Mangkei KEK Mandalika KEK Nongsa KEK Sanur KEK Singhasari KEK Kura Kura Bali dan KEK Lido telah menunjukkan kemajuan signifikan dengan merealisasikan sebagian besar target investasi tahun 2024 di atas 75 persen.,"[('Dari', 'IN'), ('24', 'NUM'), ('KEK', 'NNP'), ('di', 'IN'), ('berbagai', 'DT'), ('wilayah', 'NN'), ('Indonesia', 'NNP'), ('terdapat', 'VB'), ('delapan', 'NUM'), ('KEK', 'NNP'), ('unggulan', 'NN'), ('seperti', 'IN'), ('KEK', 'NNP'), ('Kendal', 'NNP'), ('KEK', 'NNP'), ('Sei', 'NNP'), ('Mangkei', 'NNP'), ('KEK', 'NNP'), ('Mandalika', 'NNP'), ('KEK', 'NNP'), ('Nongsa', 'NNP'), ('KEK', 'NNP'), ('Sanur', 'NNP'), ('KEK', 'NNP'), ('Singhasari', 'NNP'), ('KEK', 'NNP'), ('Kura', 'NNP'), ('Kura', 'NNP'), ('Bali', 'NNP'), ('dan', 'CC'), ('KEK', 'NNP'), ('Lido', 'NNP'), ('telah', 'ADV'), ('menunjukkan', 'VB'), ('kemajuan', 'NN'), ('signifikan', 'JJ'), ('dengan', 'IN'), ('merealisasikan', 'VB'), ('sebagian', 'NN'), ('besar', 'JJ'), ('target', 'NN'), ('investasi', 'NN'), ('tahun', 'NN'), ('2024', 'NUM'), ('di', 'IN'), ('atas', 'NN'), ('75', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
73,Di sisi lain beberapa KEK juga mencatatkan kinerja menonjol dalam penyerapan tenaga kerja seperti KEK Batam Aero Technic BAT KEK Sanur dan KEK Kura Kura Bali.,"[('Di', 'IN'), ('sisi', 'NN'), ('lain', 'JJ'), ('beberapa', 'DT'), ('KEK', 'NNP'), ('juga', 'ADV'), ('mencatatkan', 'VB'), ('kinerja', 'NN'), ('menonjol', 'VB'), ('dalam', 'IN'), ('penyerapan', 'NN'), ('tenaga', 'NN'), ('kerja', 'NN'), ('seperti', 'IN'), ('KEK', 'NNP'), ('Batam', 'NNP'), ('Aero', 'NNP'), ('Technic', 'NNP'), ('BAT', 'NNP'), ('KEK', 'NNP'), ('Sanur', 'NNP'), ('dan', 'CC'), ('KEK', 'NNP'), ('Kura', 'NNP'), ('Kura', 'NNP'), ('Bali', 'NNP'), ('.', 'SYM')]"
74,Sekretariat Jenderal Dewan Nasional KEK juga bekerja sama dengan LPEM UI untuk mendapatkan hasil evaluasi kinerja KEK secara tepat dan reliable.,"[('Sekretariat', 'NN'), ('Jenderal', 'NNP'), ('Dewan', 'NNP'), ('Nasional', 'NNP'), ('KEK', 'NNP'), ('juga', 'ADV'), ('bekerja', 'VB'), ('sama', 'JJ'), ('dengan', 'IN'), ('LPEM', 'NNP'), ('UI', 'NNP'), ('untuk', 'SC'), ('mendapatkan', 'VB'), ('hasil', 'NN'), ('evaluasi', 'NN'), ('kinerja', 'NN'), ('KEK', 'NNP'), ('secara', 'IN'), ('tepat', 'JJ'), ('dan', 'CC'), ('reliable', 'NN'), ('.', 'SYM')]"
75,Agar lebih komprehensif tahun ini LPEM UI mengembangkan indikator penilaian pada KEK menjadi tiga pilar untuk melakukan kajian dengan penilaian pada pilar kinerja layanan kinerja capaian dan dampak luas tandas Yusuf Reza Kurniawan Tim Kajian LPEM UI.,"[('Agar', 'SC'), ('lebih', 'ADV'), ('komprehensif', 'JJ'), ('tahun', 'NN'), ('ini', 'DT'), ('LPEM', 'NNP'), ('UI', 'NNP'), ('mengembangkan', 'VB'), ('indikator', 'NN'), ('penilaian', 'NN'), ('pada', 'IN'), ('KEK', 'NNP'), ('menjadi', 'VB'), ('tiga', 'NUM'), ('pilar', 'NN'), ('untuk', 'SC'), ('melakukan', 'VB'), ('kajian', 'NN'), ('dengan', 'IN'), ('penilaian', 'NN'), ('pada', 'IN'), ('pilar', 'NN'), ('kinerja', 'NN'), ('layanan', 'NN'), ('kinerja', 'NN'), ('capaian', 'NN'), ('dan', 'CC'), ('dampak', 'NN'), ('luas', 'JJ'), ('tandas', 'VB'), ('Yusuf', 'NNP'), ('Reza', 'NNP'), ('Kurniawan', 'NNP'), ('Tim', 'NNP'), ('Kajian', 'NNP'), ('LPEM', 'NNP'), ('UI', 'NNP'), ('.', 'SYM')]"
76,KISI Asset Management Luncurkan Reksadana Syariah yang Fokus ke AI dan Kendaraan Listrik,"[('KISI', 'NNP'), ('Asset', 'NNP'), ('Management', 'NNP'), ('Luncurkan', 'VB'), ('Reksadana', 'NNP'), ('Syariah', 'NNP'), ('yang', 'PR'), ('Fokus', 'NN'), ('ke', 'IN'), ('AI', 'NNP'), ('dan', 'CC'), ('Kendaraan', 'NNP'), ('Listrik', 'NNP')]"
77,KISI Asset Management memperkenalkan produk investasi Reksa Dana Syariah KISI Global Sharia Transformative Technology Equity Fund USD.,"[('KISI', 'NNP'), ('Asset', 'NNP'), ('Management', 'NNP'), ('memperkenalkan', 'VB'), ('produk', 'NN'), ('investasi', 'NN'), ('Reksa', 'NNP'), ('Dana', 'NNP'), ('Syariah', 'NNP'), ('KISI', 'NNP'), ('Global', 'NNP'), ('Sharia', 'NNP'), ('Transformative', 'NNP'), ('Technology', 'NNP'), ('Equity', 'NNP'), ('Fund', 'NNP'), ('USD', 'NNP'), ('.', 'SYM')]"
78,Produk ini dirancang untuk memberikan akses kepada investor ke dua sektor di ekonomi global yakni kecerdasan buatan atau artificial intelligence AI dan kendaraan listrik atau electric vehicle EV dengan tetap mematuhi prinsip-prinsip investasi syariah.,"[('Produk', 'NN'), ('ini', 'DT'), ('dirancang', 'VB'), ('untuk', 'SC'), ('memberikan', 'VB'), ('akses', 'NN'), ('kepada', 'IN'), ('investor', 'NN'), ('ke', 'IN'), ('dua', 'NUM'), ('sektor', 'NN'), ('di', 'IN'), ('ekonomi', 'NN'), ('global', 'JJ'), ('yakni', 'SC'), ('kecerdasan', 'NN'), ('buatan', 'NN'), ('atau', 'CC'), ('artificial', 'FW'), ('intelligence', 'FW'), ('AI', 'NNP'), ('dan', 'CC'), ('kendaraan', 'NN'), ('listrik', 'NN'), ('atau', 'CC'), ('electric', 'FW'), ('vehicle', 'FW'), ('EV', 'NNP'), ('dengan', 'IN'), ('tetap', 'ADV'), ('mematuhi', 'VB'), ('prinsip-prinsip', 'NN'), ('investasi', 'NN'), ('syariah', 'JJ'), ('.', 'SYM')]"
79,Produk ini bertujuan menangkap potensi besar dari teknologi AI dan EV yang merevolusi industri dan membentuk masa depan.,"[('Produk', 'NN'), ('ini', 'DT'), ('bertujuan', 'VB'), ('menangkap', 'VB'), ('potensi', 'NN'), ('besar', 'JJ'), ('dari', 'IN'), ('teknologi', 'NN'), ('AI', 'NNP'), ('dan', 'CC'), ('EV', 'NNP'), ('yang', 'PR'), ('merevolusi', 'VB'), ('industri', 'NN'), ('dan', 'CC'), ('membentuk', 'VB'), ('masa', 'NN'), ('depan', 'ADV'), ('.', 'SYM')]"
80,Kecerdasan buatan sedang mendorong kemajuan di berbagai bidang seperti kesehatan logistik dan keuangan.,"[('Kecerdasan', 'NN'), ('buatan', 'NN'), ('sedang', 'ADV'), ('mendorong', 'VB'), ('kemajuan', 'NN'), ('di', 'IN'), ('berbagai', 'DT'), ('bidang', 'NN'), ('seperti', 'IN'), ('kesehatan', 'NN'), ('logistik', 'JJ'), ('dan', 'CC'), ('keuangan', 'NN'), ('.', 'SYM')]"
81,Dokumen Shutterstock.com Ilustrasi investasi.,"[('Dokumen', 'NNP'), ('Shutterstock.com', 'NNP'), ('Ilustrasi', 'NNP'), ('investasi', 'NN'), ('.', 'SYM')]"
82,Saham dan reksadana merupakan dua instrumen investasi yang banyak diminati oleh masyarakat.,"[('Saham', 'NNP'), ('dan', 'CC'), ('reksadana', 'NN'), ('merupakan', 'VB'), ('dua', 'NUM'), ('instrumen', 'NN'), ('investasi', 'NN'), ('yang', 'PR'), ('banyak', 'JJ'), ('diminati', 'VB'), ('oleh', 'IN'), ('masyarakat', 'NN'), ('.', 'SYM')]"
83,Mana yang lebih cocok untuk investor pemula,"[('Mana', 'NNP'), ('yang', 'PR'), ('lebih', 'ADV'), ('cocok', 'JJ'), ('untuk', 'SC'), ('investor', 'NN'), ('pemula', 'NN')]"
84,Sementara itu kendaraan listrik berada di garis depan upaya global untuk beralih ke solusi energi berkelanjutan.,"[('Sementara', 'IN'), ('itu', 'PR'), ('kendaraan', 'NN'), ('listrik', 'NN'), ('berada', 'VB'), ('di', 'IN'), ('garis', 'NN'), ('depan', 'ADV'), ('upaya', 'NN'), ('global', 'JJ'), ('untuk', 'SC'), ('beralih', 'VB'), ('ke', 'IN'), ('solusi', 'NN'), ('energi', 'NN'), ('berkelanjutan', 'VB'), ('.', 'SYM')]"
85,Kedua sektor ini menawarkan peluang investasi yang berdampak positif.,"[('Kedua', 'NUM'), ('sektor', 'NN'), ('ini', 'DT'), ('menawarkan', 'VB'), ('peluang', 'NN'), ('investasi', 'NN'), ('yang', 'PR'), ('berdampak', 'VB'), ('positif', 'JJ'), ('.', 'SYM')]"
86,CMO KISI Asset Management Irham Gautama menerangkan portofolio KISI Global Sharia Transformative Technology Equity Fund USD mencakup perusahaan-perusahaan teknologi yang menjadi pemimpin global di sektor AI dan EV seperti Meta Microsoft NVIDIA Apple dan Tesla.,"[('CMO', 'NNP'), ('KISI', 'NNP'), ('Asset', 'NNP'), ('Management', 'NNP'), ('Irham', 'NNP'), ('Gautama', 'NNP'), ('menerangkan', 'VB'), ('portofolio', 'NN'), ('KISI', 'NNP'), ('Global', 'NNP'), ('Sharia', 'NNP'), ('Transformative', 'NNP'), ('Technology', 'NNP'), ('Equity', 'NNP'), ('Fund', 'NNP'), ('USD', 'NNP'), ('mencakup', 'VB'), ('perusahaan-perusahaan', 'NN'), ('teknologi', 'NN'), ('yang', 'PR'), ('menjadi', 'VB'), ('pemimpin', 'NN'), ('global', 'JJ'), ('di', 'IN'), ('sektor', 'NN'), ('AI', 'NNP'), ('dan', 'CC'), ('EV', 'NNP'), ('seperti', 'IN'), ('Meta', 'NNP'), ('Microsoft', 'NNP'), ('NVIDIA', 'NNP'), ('Apple', 'NNP'), ('dan', 'CC'), ('Tesla', 'NNP'), ('.', 'SYM')]"
87,Perusahaan-perusahaan ini dikenal karena inovasi dalam teknologi dan kontribusi terhadap pertumbuhan ekonomi global yang berkelanjutan.,"[('Perusahaan-perusahaan', 'NN'), ('ini', 'DT'), ('dikenal', 'VB'), ('karena', 'SC'), ('inovasi', 'NN'), ('dalam', 'IN'), ('teknologi', 'NN'), ('dan', 'CC'), ('kontribusi', 'NN'), ('terhadap', 'IN'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('global', 'JJ'), ('yang', 'PR'), ('berkelanjutan', 'VB'), ('.', 'SYM')]"
88,Kami KISI Asset Management percaya bahwa inovasi pada produk KISI Global Sharia Transformative Technology Equity Fund USD memungkinkan investor untuk berpartisipasi dalam gelombang kemajuan teknologi kata dia dalam keterangan resmi dikutip Kamis 21/11/2024.,"[('Kami', 'PR'), ('KISI', 'NNP'), ('Asset', 'NNP'), ('Management', 'NNP'), ('percaya', 'VB'), ('bahwa', 'SC'), ('inovasi', 'NN'), ('pada', 'IN'), ('produk', 'NN'), ('KISI', 'NNP'), ('Global', 'NNP'), ('Sharia', 'NNP'), ('Transformative', 'NNP'), ('Technology', 'NNP'), ('Equity', 'NNP'), ('Fund', 'NNP'), ('USD', 'NNP'), ('memungkinkan', 'VB'), ('investor', 'NN'), ('untuk', 'SC'), ('berpartisipasi', 'VB'), ('dalam', 'IN'), ('gelombang', 'NN'), ('kemajuan', 'NN'), ('teknologi', 'NN'), ('kata', 'NN'), ('dia', 'PR'), ('dalam', 'IN'), ('keterangan', 'NN'), ('resmi', 'JJ'), ('dikutip', 'VB'), ('Kamis', 'NNP'), ('21/11/2024', 'NUM'), ('.', 'SYM')]"
89,Ia menambahkan produk ini menawarkan berbagai manfaat utama bagi investor dengan portofolio yang berfokus pada pemimpin global dalam sektor AI dan kendaraan listrik yang memberikan eksposur pada teknologi yang membentuk masa depan.,"[('Ia', 'PR'), ('menambahkan', 'VB'), ('produk', 'NN'), ('ini', 'DT'), ('menawarkan', 'VB'), ('berbagai', 'DT'), ('manfaat', 'NN'), ('utama', 'JJ'), ('bagi', 'IN'), ('investor', 'NN'), ('dengan', 'IN'), ('portofolio', 'NN'), ('yang', 'PR'), ('berfokus', 'VB'), ('pada', 'IN'), ('pemimpin', 'NN'), ('global', 'JJ'), ('dalam', 'IN'), ('sektor', 'NN'), ('AI', 'NNP'), ('dan', 'CC'), ('kendaraan', 'NN'), ('listrik', 'NN'), ('yang', 'PR'), ('memberikan', 'VB'), ('eksposur', 'NN'), ('pada', 'IN'), ('teknologi', 'NN'), ('yang', 'PR'), ('membentuk', 'VB'), ('masa', 'NN'), ('depan', 'ADV'), ('.', 'SYM')]"
90,Budi Gunawan: Data Intelijen Pemain Judi Online Capai 88 Juta pada 2024,"[('Budi', 'NNP'), ('Gunawan', 'NNP'), (':', 'SYM'), ('Data', 'NN'), ('Intelijen', 'NNP'), ('Pemain', 'NN'), ('Judi', 'NNP'), ('Online', 'NNP'), ('Capai', 'NNP'), ('88', 'NUM'), ('Juta', 'NNP'), ('pada', 'IN'), ('2024', 'NUM')]"
91,Menteri Koordinator Bidang Politik dan Keamanan Menko Polkam Budi Gunawan mengungkapkan bahwa diperkirakan pada 2024 sebanyak 88 juta orang di Indonesia akan terlibat dalam judi online.,"[('Menteri', 'NNP'), ('Koordinator', 'NNP'), ('Bidang', 'NNP'), ('Politik', 'NNP'), ('dan', 'CC'), ('Keamanan', 'NNP'), ('Menko', 'NNP'), ('Polkam', 'NNP'), ('Budi', 'NNP'), ('Gunawan', 'NNP'), ('mengungkapkan', 'VB'), ('bahwa', 'SC'), ('diperkirakan', 'VB'), ('pada', 'IN'), ('2024', 'NUM'), ('sebanyak', 'NN'), ('88', 'NUM'), ('juta', 'NUM'), ('orang', 'NN'), ('di', 'IN'), ('Indonesia', 'NNP'), ('akan', 'ADV'), ('terlibat', 'VB'), ('dalam', 'IN'), ('judi', 'VB'), ('online', 'JJ'), ('.', 'SYM')]"
92,Pernyataan ini disampaikan berdasarkan data intelijen ekonomi yang diterimanya.,"[('Pernyataan', 'NN'), ('ini', 'DT'), ('disampaikan', 'VB'), ('berdasarkan', 'VB'), ('data', 'NN'), ('intelijen', 'NN'), ('ekonomi', 'NN'), ('yang', 'PR'), ('diterima', 'VB'), ('nya', 'PR'), ('.', 'SYM')]"
